zip,Year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",State,City,Metro,CountyName,HomePrice
97383,2022,9.0,24.0,0.0,2.0,2.0,7.0,42.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,13.0,1.0,6.0,OR,Stayton,"Salem, OR",Marion County,436061.0616474839
97071,2022,34.0,95.0,3.0,16.0,1.0,15.0,89.0,4.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,99.0,1.0,0.0,16.0,0.0,0.0,0.0,4.0,13.0,103.0,1.0,0.0,0.0,62.0,24.0,5.0,OR,Woodburn,"Salem, OR",Marion County,414705.0450634219
97836,2022,11.0,93.0,0.0,5.0,0.0,21.0,57.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,11.0,5.0,2.0,OR,Heppner,"Hermiston-Pendleton, OR",Morrow County,212177.7640420156
97214,2022,71.0,1390.0,1.0,10.0,0.0,47.0,120.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,76.0,1.0,0.0,22.0,1.0,1.0,0.0,1.0,14.0,165.0,15.0,0.0,0.0,29.0,52.0,1.0,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,721817.086020013
97030,2022,89.0,501.0,5.0,31.0,0.0,20.0,77.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,61.0,0.0,0.0,37.0,7.0,4.0,0.0,1.0,22.0,136.0,14.0,0.0,0.0,42.0,27.0,3.0,OR,Gresham,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,441093.7580256343
97060,2022,7.0,612.0,1.0,2.0,0.0,22.0,34.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,4.0,25.0,0.0,OR,Troutdale,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,483712.57538059214
97338,2022,46.0,187.0,6.0,11.0,0.0,81.0,180.0,24.0,0.0,1.0,9.0,17.0,0.0,0.0,0.0,103.0,4.0,0.0,15.0,0.0,1.0,0.0,3.0,5.0,164.0,5.0,0.0,0.0,23.0,13.0,10.0,OR,Dallas,"Salem, OR",Polk County,443570.2603443024
97361,2022,7.0,17.0,1.0,1.0,0.0,10.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,10.0,0.0,2.0,OR,Monmouth,"Salem, OR",Polk County,448236.8883336757
97141,2022,23.0,111.0,3.0,19.0,0.0,28.0,94.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,53.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,3.0,93.0,4.0,0.0,0.0,14.0,12.0,0.0,OR,Tillamook,,Tillamook County,439593.63161729486
97838,2022,29.0,420.0,4.0,8.0,3.0,94.0,141.0,35.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,201.0,30.0,0.0,5.0,0.0,2.0,0.0,1.0,6.0,56.0,9.0,0.0,0.0,23.0,21.0,1.0,OR,Hermiston,"Hermiston-Pendleton, OR",Umatilla County,332505.18853932206
97801,2022,20.0,496.0,0.0,30.0,9.0,73.0,63.0,43.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,227.0,12.0,0.0,21.0,0.0,2.0,0.0,1.0,5.0,75.0,3.0,0.0,0.0,42.0,12.0,1.0,OR,Pendleton,"Hermiston-Pendleton, OR",Umatilla County,280458.58321539714
97850,2022,28.0,160.0,4.0,17.0,0.0,58.0,75.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,111.0,9.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,71.0,5.0,0.0,0.0,52.0,15.0,2.0,OR,La Grande,"La Grande, OR",Union County,285504.694336308
97828,2022,0.0,16.0,0.0,0.0,0.0,3.0,27.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,2.0,0.0,OR,Enterprise,,Wallowa County,396290.64699825976
97058,2022,26.0,172.0,3.0,21.0,6.0,67.0,89.0,23.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,123.0,7.0,0.0,11.0,0.0,4.0,0.0,3.0,12.0,65.0,2.0,0.0,0.0,38.0,10.0,7.0,OR,The Dalles,"The Dalles, OR",Wasco County,382759.5533733584
97037,2022,5.0,32.0,0.0,0.0,0.0,5.0,72.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,OR,,"The Dalles, OR",Wasco County,316322.7948695036
97116,2022,335.0,5363.0,16.0,195.0,5.0,270.0,1289.0,92.0,0.0,15.0,23.0,90.0,0.0,0.0,0.0,1030.0,94.0,3.0,108.0,6.0,20.0,8.0,21.0,55.0,647.0,114.0,0.0,0.0,118.0,102.0,21.0,OR,Forest Grove,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,531195.6324707675
97123,2022,86.0,1504.0,9.0,38.0,2.0,92.0,215.0,25.0,0.0,4.0,16.0,29.0,0.0,0.0,0.0,302.0,5.0,0.0,34.0,5.0,3.0,1.0,6.0,21.0,275.0,7.0,0.0,0.0,101.0,39.0,7.0,OR,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,552393.7146616882
97223,2022,41.0,114.0,2.0,20.0,0.0,32.0,124.0,10.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,349.0,1.0,0.0,9.0,1.0,2.0,0.0,0.0,30.0,146.0,9.0,0.0,0.0,55.0,22.0,2.0,OR,Tigard,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,614747.7949299058
97224,2022,3.0,35.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,OR,Tigard,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,630159.0852518857
97062,2022,26.0,54.0,4.0,4.0,0.0,19.0,68.0,6.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,117.0,3.0,0.0,13.0,0.0,2.0,1.0,0.0,9.0,69.0,10.0,0.0,0.0,22.0,6.0,2.0,OR,Tualatin,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,660863.3384228455
97750,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OR,Spray,,Wheeler County,375882.5651056683
97128,2022,71.0,510.0,4.0,30.0,0.0,88.0,318.0,177.0,0.0,4.0,18.0,47.0,0.0,0.0,0.0,246.0,16.0,2.0,28.0,1.0,3.0,0.0,13.0,5.0,209.0,10.0,0.0,0.0,123.0,51.0,3.0,OR,McMinnville,"Portland-Vancouver-Hillsboro, OR-WA",Yamhill County,477945.4554728272
97132,2022,11.0,179.0,3.0,1.0,0.0,41.0,127.0,20.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,94.0,8.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,62.0,3.0,0.0,0.0,36.0,9.0,6.0,OR,Newberg,"Portland-Vancouver-Hillsboro, OR-WA",Yamhill County,535657.9865153453
97111,2022,1.0,9.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,OR,Carlton,"Portland-Vancouver-Hillsboro, OR-WA",Yamhill County,541494.586285358
17325,2022,33.0,159.0,4.0,7.0,0.0,94.0,935.0,217.0,30.0,0.0,2.0,21.0,0.0,0.0,0.0,111.0,31.0,0.0,15.0,0.0,6.0,0.0,5.0,2.0,309.0,3.0,0.0,30.0,35.0,31.0,14.0,PA,Gettysburg,"Gettysburg, PA",Adams County,307565.5819131431
17340,2022,1.0,3.0,0.0,0.0,0.0,2.0,19.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,3.0,1.0,0.0,PA,Littlestown,"Gettysburg, PA",Adams County,287819.6721856555
17331,2022,23.0,123.0,0.0,6.0,27.0,216.0,93.0,57.0,59.0,0.0,5.0,12.0,0.0,0.0,0.0,172.0,9.0,0.0,5.0,1.0,2.0,1.0,1.0,5.0,40.0,2.0,0.0,0.0,22.0,10.0,20.0,PA,Hanover,"York-Hanover, PA",York County,238384.0396119521
17307,2022,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,PA,Biglerville,"Gettysburg, PA",Adams County,260745.19076506209
17320,2022,0.0,6.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,PA,Fairfield,"Gettysburg, PA",Adams County,295338.080530696
15219,2022,6.0,145.0,0.0,0.0,0.0,12.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,46.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,140864.631581129
15227,2022,33.0,34.0,1.0,5.0,0.0,23.0,31.0,14.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,49.0,2.0,0.0,0.0,3.0,0.0,8.0,PA,Brentwood,"Pittsburgh, PA",Allegheny County,180626.12604102565
15202,2022,7.0,14.0,0.0,5.0,0.0,24.0,7.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,4.0,6.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,200483.11065815823
15102,2022,8.0,6.0,0.0,7.0,0.0,35.0,52.0,41.0,7.0,0.0,2.0,10.0,0.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,37.0,3.0,0.0,0.0,5.0,7.0,2.0,PA,Bethel Park,"Pittsburgh, PA",Allegheny County,269869.4253806856
15212,2022,54.0,274.0,3.0,23.0,0.0,240.0,237.0,177.0,115.0,3.0,4.0,43.0,0.0,0.0,0.0,245.0,73.0,0.0,25.0,0.0,32.0,0.0,3.0,12.0,239.0,19.0,0.0,4.0,49.0,66.0,14.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,166339.84123604064
15025,2022,6.0,35.0,0.0,2.0,0.0,41.0,66.0,33.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,12.0,26.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,101.0,1.0,0.0,0.0,20.0,8.0,0.0,PA,Clairton,"Pittsburgh, PA",Allegheny County,140343.6739001921
15108,2022,21.0,225.0,1.0,7.0,0.0,75.0,420.0,250.0,15.0,0.0,78.0,12.0,0.0,0.0,0.0,69.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,137.0,6.0,0.0,4.0,25.0,17.0,1.0,PA,Coraopolis,"Pittsburgh, PA",Allegheny County,267849.7972678593
15216,2022,4.0,4.0,0.0,0.0,0.0,6.0,8.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,201122.5043595891
15234,2022,3.0,12.0,0.0,4.0,0.0,6.0,18.0,26.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,197068.2524284228
15142,2022,0.0,2.0,0.0,0.0,0.0,15.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,PA,Presto,"Pittsburgh, PA",Allegheny County,589944.8627468165
15037,2022,4.0,29.0,1.0,5.0,0.0,36.0,11.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,27.0,2.0,0.0,0.0,5.0,4.0,4.0,PA,Elizabeth,"Pittsburgh, PA",Allegheny County,167443.937126072
15131,2022,0.0,8.0,0.0,2.0,0.0,26.0,16.0,24.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,0.0,0.0,6.0,5.0,0.0,PA,White Oak,"Pittsburgh, PA",Allegheny County,158639.8353973286
15145,2022,9.0,10.0,0.0,0.0,0.0,9.0,11.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PA,Turtle Creek,"Pittsburgh, PA",Allegheny County,98921.01107892224
15024,2022,1.0,1.0,0.0,0.0,0.0,1.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,PA,Cheswick,"Pittsburgh, PA",Allegheny County,210414.22580026125
15071,2022,5.0,26.0,0.0,1.0,0.0,19.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,2.0,2.0,0.0,PA,Oakdale,"Pittsburgh, PA",Allegheny County,281717.04821807746
15215,2022,63.0,90.0,4.0,8.0,0.0,48.0,35.0,145.0,4.0,0.0,7.0,42.0,0.0,0.0,0.0,11.0,10.0,3.0,2.0,16.0,6.0,1.0,13.0,11.0,89.0,8.0,0.0,0.0,9.0,53.0,18.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,298142.02375656896
15221,2022,7.0,31.0,3.0,7.0,0.0,10.0,70.0,31.0,3.0,1.0,3.0,22.0,0.0,0.0,0.0,188.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,85.0,6.0,0.0,1.0,4.0,6.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,138800.2030303975
15220,2022,1.0,9.0,0.0,0.0,0.0,8.0,29.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,212971.92614643343
15132,2022,88.0,51.0,4.0,10.0,0.0,99.0,22.0,40.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,5.0,19.0,3.0,0.0,1.0,31.0,43.0,4.0,PA,McKeesport,"Pittsburgh, PA",Allegheny County,65006.521863795846
15136,2022,2.0,2.0,0.0,0.0,0.0,5.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,PA,McKees Rocks,"Pittsburgh, PA",Allegheny County,171464.69971384626
15228,2022,4.0,41.0,0.0,2.0,0.0,14.0,59.0,26.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,16.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,3.0,0.0,1.0,6.0,6.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,359300.95448916266
15139,2022,0.0,3.0,1.0,1.0,0.0,9.0,23.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,PA,Oakmont,"Pittsburgh, PA",Allegheny County,294445.81890309474
15235,2022,57.0,55.0,1.0,20.0,4.0,130.0,59.0,22.0,26.0,0.0,2.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,9.0,80.0,8.0,0.0,1.0,16.0,39.0,3.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,156279.44736820483
15143,2022,1.0,7.0,0.0,0.0,0.0,11.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,PA,Sewickley,"Pittsburgh, PA",Allegheny County,454384.257432946
15090,2022,4.0,18.0,0.0,1.0,0.0,29.0,58.0,12.0,20.0,0.0,2.0,5.0,0.0,0.0,0.0,42.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,8.0,9.0,0.0,PA,Wexford,"Pittsburgh, PA",Allegheny County,476187.823777189
15046,2022,0.0,1.0,0.0,0.0,0.0,6.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,PA,Crescent,"Pittsburgh, PA",Allegheny County,200401.4580028512
15236,2022,0.0,10.0,0.0,0.0,1.0,12.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,227412.7670014066
15241,2022,2.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,419647.6528513723
15222,2022,25.0,53.0,0.0,0.0,0.0,45.0,8.0,88.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,2.0,2.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,478131.3289454435
15104,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,PA,Braddock,"Pittsburgh, PA",Allegheny County,55740.351211090376
15218,2022,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,194663.9890084497
15120,2022,1.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,Munhall,"Pittsburgh, PA",Allegheny County,129787.66328186252
15137,2022,2.0,35.0,0.0,0.0,0.0,14.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,PA,North Versailles,"Pittsburgh, PA",Allegheny County,122480.29492489184
15106,2022,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,PA,Carnegie,"Pittsburgh, PA",Allegheny County,194706.2424239152
15116,2022,9.0,15.0,0.0,3.0,0.0,10.0,77.0,24.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,5.0,0.0,0.0,4.0,3.0,0.0,PA,Glenshaw,"Pittsburgh, PA",Allegheny County,269558.6365558324
15122,2022,2.0,16.0,0.0,0.0,0.0,14.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,1.0,2.0,1.0,0.0,PA,West Mifflin,"Pittsburgh, PA",Allegheny County,146615.40319131114
15017,2022,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,Bridgeville,"Pittsburgh, PA",Allegheny County,240936.8436811032
15205,2022,3.0,14.0,0.0,0.0,2.0,17.0,9.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,PA,Crafton,"Pittsburgh, PA",Allegheny County,191319.26019625107
15223,2022,1.0,10.0,0.0,2.0,0.0,4.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,PA,Etna,"Pittsburgh, PA",Allegheny County,173652.36911917067
15238,2022,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,464367.8389016869
15237,2022,1.0,4.0,0.0,0.0,0.0,13.0,17.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,1.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,319561.33038321405
15239,2022,0.0,2.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,221323.04658480568
15147,2022,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,PA,Verona,"Pittsburgh, PA",Allegheny County,148858.78593604648
15229,2022,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,225331.69611906065
16201,2022,23.0,91.0,0.0,18.0,0.0,64.0,360.0,204.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,119.0,5.0,0.0,7.0,2.0,2.0,0.0,16.0,1.0,299.0,9.0,0.0,20.0,26.0,12.0,4.0,PA,Kittanning,"Pittsburgh, PA",Armstrong County,149879.0182496338
15690,2022,12.0,10.0,0.0,5.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,PA,Vandergrift,"Pittsburgh, PA",Westmoreland County,93310.75901177456
16229,2022,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,Freeport,"Pittsburgh, PA",Armstrong County,185012.65122325727
15656,2022,4.0,8.0,0.0,0.0,0.0,35.0,32.0,35.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,8.0,1.0,1.0,PA,West Leechburg,"Pittsburgh, PA",Westmoreland County,152242.66457600097
15009,2022,23.0,71.0,1.0,1.0,0.0,65.0,228.0,106.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,28.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,92.0,3.0,0.0,4.0,9.0,13.0,1.0,PA,Beaver,"Pittsburgh, PA",Beaver County,239242.4940876813
15001,2022,4.0,2.0,0.0,3.0,0.0,12.0,17.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,PA,Aliquippa,"Pittsburgh, PA",Beaver County,158798.70425397556
15010,2022,16.0,41.0,0.0,1.0,0.0,68.0,60.0,28.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,13.0,0.0,0.0,1.0,8.0,5.0,1.0,PA,Beaver Falls,"Pittsburgh, PA",Beaver County,151430.69733224183
15059,2022,0.0,3.0,0.0,0.0,0.0,12.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,Midland,"Pittsburgh, PA",Beaver County,95445.21967851004
